transaction_id,employee_id,employee_name,department,role,category,vendor,amount,payment_method,location,hour,is_weekend,is_night,is_fraud,fraud_type,emp_hist_mean,emp_hist_std,amount_deviation_score
TX-10870,EMP-1067,Employee 1067,Sales,Contractor,Consulting,Delta Consulting,443.4,Invoice/Wire,Domestic,11,0,0,0,None,267.49,43.98,4.0
TX-11266,EMP-1052,Employee 1052,Operations,Associate,Meals,Catering Co,124.83,Invoice/Wire,Domestic,22,1,1,0,None,172.58,32.21,-1.48
TX-10003,EMP-1042,Employee 1042,Finance,Associate,Consulting,Shadow Advisory Group,100.78,Invoice/Wire,Domestic,22,0,1,0,None,145.15,37.23,-1.19
TX-10647,EMP-1039,Employee 1039,Executive,Contractor,Entertainment,City Arena,507.33,Reimbursement Request,Domestic,9,0,0,0,None,390.61,42.59,2.74
TX-10083,EMP-1099,Employee 1099,HR,Associate,Equipment,Best Buy,193.37,Corporate Credit Card,Domestic,8,0,0,0,None,191.58,47.77,0.04
TX-10312,EMP-1044,Employee 1044,HR,Manager,Office Supplies,OfficeMax,432.52,Invoice/Wire,International (Low Risk),8,1,0,0,None,484.83,74.22,-0.7
TX-10143,EMP-1010,Employee 1010,Sales,Executive,Entertainment,City Arena,2125.79,Invoice/Wire,Domestic,15,0,0,0,None,1461.79,272.31,2.44
TX-10409,EMP-1071,Employee 1071,Marketing,Manager,Meals,Starbucks,445.49,Invoice/Wire,Domestic,11,0,0,0,None,578.4,143.62,-0.93
TX-11564,EMP-1066,Employee 1066,Finance,Associate,Travel,Uber,102.73,Invoice/Wire,Domestic,16,0,0,0,None,135.8,40.74,-0.81
TX-10882,EMP-1037,Employee 1037,Sales,Manager,Equipment,Best Buy,455.99,Reimbursement Request,Domestic,13,0,0,0,None,468.81,144.29,-0.09
TX-3272,EMP-1049,Employee 1049,HR,Associate,Entertainment,City Arena,5565.95,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,76.15,37.64,145.85
TX-10163,EMP-1084,Employee 1084,Executive,Manager,Equipment,Dell Technologies,344.13,Reimbursement Request,Domestic,14,0,0,0,None,565.68,104.06,-2.13
TX-10654,EMP-1008,Employee 1008,Marketing,Contractor,Office Supplies,OfficeMax,253.81,Invoice/Wire,Domestic,23,0,1,0,None,320.08,52.52,-1.26
TX-10745,EMP-1082,Employee 1082,Operations,Associate,Consulting,McKinsey & Co,59.12,Corporate Credit Card,Domestic,8,0,0,0,None,69.06,30.89,-0.32
TX-11413,EMP-1058,Employee 1058,Executive,Contractor,Meals,Local Diner,357.75,Reimbursement Request,Domestic,23,0,1,0,None,393.42,44.2,-0.81
TX-10369,EMP-1034,Employee 1034,HR,Associate,Office Supplies,Target,269.57,Corporate Credit Card,Domestic,16,0,0,0,None,186.02,20.89,4.0
TX-10457,EMP-1075,Employee 1075,Executive,Associate,Meals,UberEats,76.99,Invoice/Wire,Domestic,13,0,0,0,None,94.04,42.37,-0.4
TX-10308,EMP-1050,Employee 1050,Operations,Contractor,Entertainment,TopGolf,189.8,Corporate Credit Card,International (Low Risk),8,0,0,0,None,184.38,47.05,0.12
TX-3306,EMP-1047,Employee 1047,Marketing,Manager,Equipment,Apple Store,4718.88,Corporate Credit Card,Domestic,2,1,1,1,Suspicious Off-hours Purchase,320.39,109.09,40.32
TX-10166,EMP-1091,Employee 1091,Finance,Associate,Equipment,Dell Technologies,231.54,Invoice/Wire,Domestic,22,0,1,0,None,133.15,34.47,2.85
TX-10873,EMP-1056,Employee 1056,Executive,Associate,Equipment,Dell Technologies,199.77,Reimbursement Request,Domestic,14,0,0,0,None,146.3,13.37,4.0
TX-10817,EMP-1029,Employee 1029,HR,Contractor,Consulting,Shadow Advisory Group,226.59,Reimbursement Request,Domestic,15,1,0,0,None,212.32,50.52,0.28
TX-10401,EMP-1087,Employee 1087,HR,Associate,Entertainment,Private Dining Services,42.59,Corporate Credit Card,Domestic,22,0,1,0,None,87.63,17.37,-2.59
TX-10997,EMP-1066,Employee 1066,Finance,Associate,Meals,Catering Co,120.17,Corporate Credit Card,International (High Risk),12,0,0,0,None,135.8,40.74,-0.38
TX-10599,EMP-1076,Employee 1076,Marketing,Associate,Travel,Delta Airlines,113.55,Invoice/Wire,Domestic,22,0,1,0,None,141.73,13.26,-2.13
TX-3259,EMP-1096,Employee 1096,Executive,Associate,Meals,Steakhouse,281.9,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,109.78,34.63,4.97
TX-11342,EMP-1061,Employee 1061,HR,Associate,Software Licenses,AWS,144.98,Invoice/Wire,International (Low Risk),12,0,0,0,None,161.63,38.84,-0.43
TX-10779,EMP-1067,Employee 1067,Sales,Contractor,Travel,Airbnb,194.85,Corporate Credit Card,Domestic,17,0,0,0,None,267.49,43.98,-1.65
TX-11286,EMP-1044,Employee 1044,HR,Manager,Meals,Local Diner,551.13,Invoice/Wire,Domestic,12,0,0,0,None,484.83,74.22,0.89
TX-10358,EMP-1059,Employee 1059,Executive,Associate,Consulting,Apex Legal,122.58,Corporate Credit Card,International (Low Risk),12,0,0,0,None,153.78,36.08,-0.86
TX-11522,EMP-1089,Employee 1089,Engineering,Contractor,Equipment,Apple Store,213.08,Reimbursement Request,International (Low Risk),14,0,0,0,None,260.59,41.99,-1.13
TX-10914,EMP-1084,Employee 1084,Executive,Manager,Equipment,Dell Technologies,787.82,Corporate Credit Card,Domestic,13,0,0,0,None,565.68,104.06,2.13
TX-10134,EMP-1025,Employee 1025,Sales,Associate,Office Supplies,OfficeMax,117.28,Invoice/Wire,Domestic,22,0,1,0,None,195.76,43.96,-1.79
TX-11383,EMP-1031,Employee 1031,Marketing,Manager,Software Licenses,AWS,904.88,Reimbursement Request,Domestic,16,0,0,0,None,764.85,130.81,1.07
TX-10055,EMP-1059,Employee 1059,Executive,Associate,Consulting,Delta Consulting,298.1,Invoice/Wire,International (Low Risk),13,1,0,0,None,153.78,36.08,4.0
TX-10630,EMP-1075,Employee 1075,Executive,Associate,Travel,Hertz,165.25,Corporate Credit Card,Domestic,14,0,0,0,None,94.04,42.37,1.68
TX-11212,EMP-1050,Employee 1050,Operations,Contractor,Travel,Delta Airlines,238.9,Reimbursement Request,International (Low Risk),13,0,0,0,None,184.38,47.05,1.16
TX-11351,EMP-1072,Employee 1072,Engineering,Contractor,Travel,Uber,143.11,Invoice/Wire,Domestic,12,1,0,0,None,167.6,40.45,-0.61
TX-11188,EMP-1057,Employee 1057,HR,Contractor,Consulting,Shadow Advisory Group,376.76,Corporate Credit Card,Domestic,10,0,0,0,None,301.61,30.46,2.47
TX-10410,EMP-1043,Employee 1043,Finance,Associate,Meals,Starbucks,122.02,Invoice/Wire,Domestic,8,0,0,0,None,197.85,19.68,-3.85
TX-3289,EMP-1068,Employee 1068,Executive,Associate,Consulting,McKinsey & Co,5729.46,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,52.32,47.13,120.46
TX-10171,EMP-1051,Employee 1051,Sales,Manager,Travel,Uber,565.9,Corporate Credit Card,Domestic,14,0,0,0,None,570.72,119.58,-0.04
TX-10913,EMP-1055,Employee 1055,Marketing,Associate,Meals,Starbucks,119.43,Corporate Credit Card,Domestic,10,0,0,0,None,177.0,44.25,-1.3
TX-11480,EMP-1080,Employee 1080,Marketing,Associate,Travel,Delta Airlines,88.08,Corporate Credit Card,International (Low Risk),17,1,0,0,None,131.4,21.46,-2.02
TX-10682,EMP-1087,Employee 1087,HR,Associate,Consulting,Delta Consulting,143.38,Invoice/Wire,Domestic,23,0,1,0,None,87.63,17.37,3.21
TX-10877,EMP-1025,Employee 1025,Sales,Associate,Equipment,CDW Corporation,108.9,Corporate Credit Card,International (Low Risk),16,0,0,0,None,195.76,43.96,-1.98
TX-11489,EMP-1058,Employee 1058,Executive,Contractor,Equipment,Dell Technologies,347.96,Corporate Credit Card,Domestic,8,0,0,0,None,393.42,44.2,-1.03
TX-3266,EMP-1027,Employee 1027,Sales,Associate,Software Licenses,GitHub,5077.4,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,66.63,27.57,181.75
TX-11062,EMP-1073,Employee 1073,Operations,Contractor,Consulting,Shadow Advisory Group,144.72,Corporate Credit Card,Domestic,16,0,0,0,None,185.02,55.92,-0.72
TX-10172,EMP-1035,Employee 1035,Marketing,Associate,Office Supplies,Staples,110.56,Corporate Credit Card,International (Low Risk),14,0,0,0,None,172.7,44.43,-1.4
TX-10094,EMP-1074,Employee 1074,Engineering,Associate,Meals,Catering Co,239.16,Reimbursement Request,Domestic,8,0,0,0,None,177.3,15.46,4.0
TX-10707,EMP-1085,Employee 1085,Operations,Manager,Travel,Uber,527.99,Reimbursement Request,Domestic,11,0,0,0,None,366.37,146.95,1.1
TX-10842,EMP-1099,Employee 1099,HR,Associate,Entertainment,Private Dining Services,139.6,Reimbursement Request,Domestic,15,0,0,0,None,191.58,47.77,-1.09
TX-10564,EMP-1072,Employee 1072,Engineering,Contractor,Meals,Steakhouse,109.99,Invoice/Wire,International (Low Risk),23,0,1,0,None,167.6,40.45,-1.42
TX-10113,EMP-1083,Employee 1083,Finance,Associate,Equipment,Apple Store,307.95,Invoice/Wire,Domestic,11,0,0,0,None,194.79,28.29,4.0
TX-11445,EMP-1037,Employee 1037,Sales,Manager,Software Licenses,Zoom,526.27,Reimbursement Request,Domestic,9,0,0,0,None,468.81,144.29,0.4
TX-10058,EMP-1009,Employee 1009,Engineering,Contractor,Travel,Airbnb,151.99,Reimbursement Request,Domestic,14,0,0,0,None,391.41,70.42,-3.4
TX-10010,EMP-1000,Employee 1000,Operations,Associate,Equipment,Dell Technologies,173.93,Reimbursement Request,International (Low Risk),17,0,0,0,None,77.52,41.19,2.34
TX-11553,EMP-1067,Employee 1067,Sales,Contractor,Travel,Delta Airlines,252.85,Reimbursement Request,Domestic,8,0,0,0,None,267.49,43.98,-0.33
TX-10192,EMP-1010,Employee 1010,Sales,Executive,Meals,Local Diner,1533.33,Reimbursement Request,Domestic,13,0,0,0,None,1461.79,272.31,0.26
TX-11441,EMP-1097,Employee 1097,Finance,Contractor,Office Supplies,Target,338.28,Reimbursement Request,Domestic,16,0,0,0,None,215.22,30.77,4.0
TX-10320,EMP-1059,Employee 1059,Executive,Associate,Office Supplies,OfficeMax,128.6,Reimbursement Request,Domestic,16,0,0,0,None,153.78,36.08,-0.7
TX-11526,EMP-1065,Employee 1065,Sales,Associate,Software Licenses,GitHub,167.75,Corporate Credit Card,International (Low Risk),8,0,0,0,None,123.88,17.81,2.46
TX-10582,EMP-1016,Employee 1016,Operations,Associate,Equipment,Apple Store,152.78,Invoice/Wire,Domestic,14,0,0,0,None,194.18,43.78,-0.95
TX-10399,EMP-1074,Employee 1074,Engineering,Associate,Software Licenses,Salesforce,225.56,Corporate Credit Card,International (High Risk),11,0,0,0,None,177.3,15.46,3.12
TX-11149,EMP-1024,Employee 1024,Finance,Associate,Equipment,Dell Technologies,120.81,Reimbursement Request,Domestic,15,0,0,0,None,145.63,45.49,-0.55
TX-10448,EMP-1081,Employee 1081,Engineering,Contractor,Consulting,Accenture,99.57,Invoice/Wire,Domestic,23,0,1,0,None,212.56,31.94,-3.54
TX-11269,EMP-1056,Employee 1056,Executive,Associate,Office Supplies,Target,199.77,Invoice/Wire,Domestic,9,0,0,0,None,146.3,13.37,4.0
TX-10659,EMP-1046,Employee 1046,Marketing,Associate,Meals,UberEats,219.57,Reimbursement Request,International (High Risk),23,0,1,0,None,169.75,16.03,3.11
TX-10693,EMP-1088,Employee 1088,Executive,Associate,Software Licenses,GitHub,126.65,Reimbursement Request,Domestic,10,1,0,0,None,154.4,26.36,-1.05
TX-11227,EMP-1073,Employee 1073,Operations,Contractor,Consulting,Apex Legal,141.94,Corporate Credit Card,Domestic,8,0,0,0,None,185.02,55.92,-0.77
TX-10146,EMP-1094,Employee 1094,Sales,Associate,Office Supplies,Target,264.98,Reimbursement Request,Domestic,8,0,0,0,None,196.93,17.01,4.0
TX-11458,EMP-1082,Employee 1082,Operations,Associate,Meals,Local Diner,54.95,Reimbursement Request,Domestic,17,0,0,0,None,69.06,30.89,-0.46
TX-10865,EMP-1031,Employee 1031,Marketing,Manager,Travel,Marriott Hotels,964.95,Reimbursement Request,Domestic,12,1,0,0,None,764.85,130.81,1.53
TX-10468,EMP-1000,Employee 1000,Operations,Associate,Software Licenses,AWS,81.83,Invoice/Wire,International (Low Risk),9,1,0,0,None,77.52,41.19,0.1
TX-11200,EMP-1000,Employee 1000,Operations,Associate,Office Supplies,Amazon Business,61.8,Corporate Credit Card,International (Low Risk),10,0,0,0,None,77.52,41.19,-0.38
TX-11249,EMP-1027,Employee 1027,Sales,Associate,Entertainment,TopGolf,35.62,Corporate Credit Card,Domestic,8,0,0,0,None,66.63,27.57,-1.12
TX-11506,EMP-1053,Employee 1053,HR,Associate,Software Licenses,Slack,139.48,Reimbursement Request,International (Low Risk),11,0,0,0,None,199.44,48.62,-1.23
TX-11052,EMP-1081,Employee 1081,Engineering,Contractor,Equipment,Apple Store,340.33,Corporate Credit Card,International (Low Risk),8,0,0,0,None,212.56,31.94,4.0
TX-11248,EMP-1001,Employee 1001,Finance,Manager,Travel,Uber,334.26,Corporate Credit Card,Domestic,9,0,0,0,None,378.0,55.81,-0.78
TX-10073,EMP-1076,Employee 1076,Marketing,Associate,Office Supplies,Amazon Business,39.77,Reimbursement Request,Domestic,9,0,0,0,None,141.73,13.26,-7.69
TX-11103,EMP-1075,Employee 1075,Executive,Associate,Consulting,Accenture,141.05,Invoice/Wire,Domestic,16,1,0,0,None,94.04,42.37,1.11
TX-10396,EMP-1086,Employee 1086,Engineering,Associate,Software Licenses,Slack,188.53,Corporate Credit Card,Domestic,22,0,1,0,None,169.28,20.83,0.92
TX-11276,EMP-1013,Employee 1013,Executive,Associate,Travel,Delta Airlines,172.34,Corporate Credit Card,Domestic,13,0,0,0,None,132.01,17.39,2.32
TX-10721,EMP-1063,Employee 1063,Executive,Manager,Meals,Starbucks,796.2,Invoice/Wire,Domestic,17,0,0,0,None,786.51,89.31,0.11
TX-10274,EMP-1095,Employee 1095,Engineering,Associate,Travel,Delta Airlines,143.26,Reimbursement Request,International (Low Risk),14,0,0,0,None,171.04,23.85,-1.16
TX-10658,EMP-1031,Employee 1031,Marketing,Manager,Office Supplies,Amazon Business,1216.26,Corporate Credit Card,International (Low Risk),11,1,0,0,None,764.85,130.81,3.45
TX-11133,EMP-1093,Employee 1093,Executive,Executive,Meals,Catering Co,1903.92,Reimbursement Request,Domestic,17,1,0,0,None,1232.15,213.8,3.14
TX-3294,EMP-1044,Employee 1044,HR,Manager,Consulting,Shadow Advisory Group,36949.75,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,484.83,74.22,491.31
TX-10122,EMP-1007,Employee 1007,Executive,Manager,Equipment,Best Buy,656.51,Reimbursement Request,International (Low Risk),11,0,0,0,None,557.12,109.24,0.91
TX-10950,EMP-1078,Employee 1078,Executive,Associate,Office Supplies,Staples,201.03,Corporate Credit Card,Domestic,12,0,0,0,None,183.5,23.52,0.75
TX-11448,EMP-1059,Employee 1059,Executive,Associate,Office Supplies,Amazon Business,188.58,Invoice/Wire,Domestic,8,0,0,0,None,153.78,36.08,0.96
TX-10607,EMP-1039,Employee 1039,Executive,Contractor,Entertainment,TopGolf,339.33,Invoice/Wire,International (Low Risk),9,0,0,0,None,390.61,42.59,-1.2
TX-10980,EMP-1075,Employee 1075,Executive,Associate,Office Supplies,Target,114.29,Reimbursement Request,Domestic,15,0,0,0,None,94.04,42.37,0.48
TX-3253,EMP-1092,Employee 1092,Operations,Executive,Meals,UberEats,358.18,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,2132.07,247.59,-7.16
TX-11355,EMP-1095,Employee 1095,Engineering,Associate,Travel,Delta Airlines,266.45,Corporate Credit Card,Domestic,10,0,0,0,None,171.04,23.85,4.0
TX-10929,EMP-1025,Employee 1025,Sales,Associate,Software Licenses,Adobe,115.98,Invoice/Wire,Domestic,9,0,0,0,None,195.76,43.96,-1.81
TX-10663,EMP-1016,Employee 1016,Operations,Associate,Meals,Catering Co,125.7,Reimbursement Request,Domestic,15,1,0,0,None,194.18,43.78,-1.56
TX-10981,EMP-1036,Employee 1036,Operations,Manager,Travel,Airbnb,960.98,Invoice/Wire,Domestic,16,0,0,0,None,567.04,98.48,4.0
TX-10609,EMP-1016,Employee 1016,Operations,Associate,Consulting,Apex Legal,133.65,Corporate Credit Card,International (Low Risk),11,0,0,0,None,194.18,43.78,-1.38
TX-11389,EMP-1076,Employee 1076,Marketing,Associate,Consulting,Accenture,194.78,Invoice/Wire,Domestic,15,0,0,0,None,141.73,13.26,4.0
TX-11425,EMP-1068,Employee 1068,Executive,Associate,Entertainment,Vegas VIP Clubs,20.33,Corporate Credit Card,Domestic,17,1,0,0,None,52.32,47.13,-0.68
TX-10575,EMP-1059,Employee 1059,Executive,Associate,Consulting,Delta Consulting,130.21,Invoice/Wire,Domestic,16,0,0,0,None,153.78,36.08,-0.65
TX-10203,EMP-1062,Employee 1062,Sales,Associate,Consulting,McKinsey & Co,107.27,Corporate Credit Card,Domestic,12,1,0,0,None,126.32,35.45,-0.54
TX-10794,EMP-1077,Employee 1077,Operations,Associate,Meals,Catering Co,136.12,Corporate Credit Card,International (Low Risk),13,0,0,0,None,169.74,36.0,-0.93
TX-10456,EMP-1039,Employee 1039,Executive,Contractor,Consulting,Apex Legal,225.87,Corporate Credit Card,Domestic,12,0,0,0,None,390.61,42.59,-3.87
TX-10685,EMP-1091,Employee 1091,Finance,Associate,Meals,Steakhouse,95.16,Reimbursement Request,Domestic,13,0,0,0,None,133.15,34.47,-1.1
TX-11244,EMP-1019,Employee 1019,Finance,Manager,Software Licenses,Slack,962.17,Reimbursement Request,Domestic,16,0,0,0,None,793.44,127.22,1.33
TX-10217,EMP-1043,Employee 1043,Finance,Associate,Equipment,Dell Technologies,276.58,Invoice/Wire,International (Low Risk),10,0,0,0,None,197.85,19.68,4.0
TX-10081,EMP-1011,Employee 1011,HR,Manager,Office Supplies,Target,238.33,Invoice/Wire,Domestic,23,0,1,0,None,547.59,53.44,-5.79
TX-11498,EMP-1052,Employee 1052,Operations,Associate,Equipment,Dell Technologies,206.21,Reimbursement Request,Domestic,14,0,0,0,None,172.58,32.21,1.04
TX-11283,EMP-1055,Employee 1055,Marketing,Associate,Consulting,Apex Legal,242.64,Corporate Credit Card,International (Low Risk),17,0,0,0,None,177.0,44.25,1.48
TX-10839,EMP-1090,Employee 1090,Executive,Associate,Consulting,Accenture,152.36,Invoice/Wire,Domestic,12,0,0,0,None,149.03,21.2,0.16
TX-10931,EMP-1058,Employee 1058,Executive,Contractor,Office Supplies,OfficeMax,365.94,Invoice/Wire,Domestic,8,0,0,0,None,393.42,44.2,-0.62
TX-11373,EMP-1004,Employee 1004,HR,Manager,Travel,Uber,294.11,Corporate Credit Card,Domestic,13,0,0,0,None,452.12,102.48,-1.54
TX-10180,EMP-1009,Employee 1009,Engineering,Contractor,Equipment,CDW Corporation,383.35,Reimbursement Request,Domestic,9,1,0,0,None,391.41,70.42,-0.11
TX-10108,EMP-1025,Employee 1025,Sales,Associate,Office Supplies,Amazon Business,230.59,Reimbursement Request,Domestic,9,1,0,0,None,195.76,43.96,0.79
TX-11399,EMP-1025,Employee 1025,Sales,Associate,Meals,Local Diner,123.4,Invoice/Wire,International (Low Risk),17,0,0,0,None,195.76,43.96,-1.65
TX-11421,EMP-1092,Employee 1092,Operations,Executive,Entertainment,Private Dining Services,2103.0,Corporate Credit Card,International (High Risk),13,0,0,0,None,2132.07,247.59,-0.12
TX-11557,EMP-1001,Employee 1001,Finance,Manager,Consulting,Accenture,459.69,Invoice/Wire,International (Low Risk),22,0,1,0,None,378.0,55.81,1.46
TX-11320,EMP-1032,Employee 1032,Sales,Manager,Office Supplies,Staples,815.64,Corporate Credit Card,Domestic,22,1,1,0,None,528.27,71.84,4.0
TX-10417,EMP-1031,Employee 1031,Marketing,Manager,Equipment,Apple Store,1207.76,Corporate Credit Card,Domestic,13,0,0,0,None,764.85,130.81,3.39
TX-10295,EMP-1080,Employee 1080,Marketing,Associate,Consulting,Accenture,118.66,Corporate Credit Card,Domestic,13,0,0,0,None,131.4,21.46,-0.59
TX-11301,EMP-1067,Employee 1067,Sales,Contractor,Office Supplies,OfficeMax,443.4,Invoice/Wire,Domestic,9,0,0,0,None,267.49,43.98,4.0
TX-10830,EMP-1079,Employee 1079,HR,Associate,Entertainment,TopGolf,131.68,Corporate Credit Card,Domestic,13,0,0,0,None,115.77,36.88,0.43
TX-10027,EMP-1068,Employee 1068,Executive,Associate,Software Licenses,AWS,37.02,Corporate Credit Card,Domestic,14,1,0,0,None,52.32,47.13,-0.32
TX-10235,EMP-1095,Employee 1095,Engineering,Associate,Consulting,Delta Consulting,240.15,Invoice/Wire,Domestic,13,0,0,0,None,171.04,23.85,2.9
TX-10520,EMP-1002,Employee 1002,Finance,Associate,Travel,Delta Airlines,167.0,Corporate Credit Card,Domestic,15,0,0,0,None,156.21,10.82,1.0
TX-3205,EMP-1094,Employee 1094,Sales,Associate,Consulting,Apex Legal,9771.66,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,196.93,17.01,562.89
TX-11476,EMP-1002,Employee 1002,Finance,Associate,Software Licenses,Zoom,90.07,Invoice/Wire,International (Low Risk),10,0,0,0,None,156.21,10.82,-6.11
TX-10714,EMP-1067,Employee 1067,Sales,Contractor,Consulting,Accenture,181.69,Reimbursement Request,Domestic,12,0,0,0,None,267.49,43.98,-1.95
TX-10149,EMP-1052,Employee 1052,Operations,Associate,Travel,Marriott Hotels,162.55,Reimbursement Request,Domestic,9,0,0,0,None,172.58,32.21,-0.31
TX-11229,EMP-1052,Employee 1052,Operations,Associate,Entertainment,TopGolf,167.59,Corporate Credit Card,International (Low Risk),14,1,0,0,None,172.58,32.21,-0.15
TX-10359,EMP-1043,Employee 1043,Finance,Associate,Equipment,Apple Store,255.3,Corporate Credit Card,International (Low Risk),16,0,0,0,None,197.85,19.68,2.92
TX-11319,EMP-1078,Employee 1078,Executive,Associate,Travel,Hertz,277.58,Invoice/Wire,Domestic,14,0,0,0,None,183.5,23.52,4.0
TX-11586,EMP-1015,Employee 1015,HR,Associate,Equipment,Apple Store,120.32,Invoice/Wire,Domestic,11,0,0,0,None,188.28,13.54,-5.02
TX-10013,EMP-1071,Employee 1071,Marketing,Manager,Entertainment,City Arena,312.34,Invoice/Wire,Domestic,22,0,1,0,None,578.4,143.62,-1.85
TX-11041,EMP-1020,Employee 1020,HR,Associate,Office Supplies,Amazon Business,50.36,Invoice/Wire,Domestic,17,0,0,0,None,52.11,17.95,-0.1
TX-11465,EMP-1093,Employee 1093,Executive,Executive,Entertainment,Private Dining Services,1181.98,Invoice/Wire,International (Low Risk),8,0,0,0,None,1232.15,213.8,-0.23
